iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_demand,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_exc_biofuel_electricity,other_renewable_electricity,renewables_electricity,solar_electricity,wind_electricity,electricity_generation,greenhouse_gas_emissions,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gdp,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,net_elec_imports_share_demand,net_elec_imports,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_elec_per_capita,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_share_elec_exc_biofuel,other_renewables_share_elec,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
CAN,Canada,1900,,,,,,,,,,,,,,,,,,,,,,,,42.667,7884.362,,,,,,,,,,,,,,,,,,,,,,,,,25320480000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.419,262.189,,,,,,,,,,,5411600.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1901,12.269,5.235,,0.0,-17.213,-0.244,,,,,,,,,,,,,,,,,,47.902,8671.888,,,,,,,,,,,,,,,,,,,,,,,,,27331232000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.175,212.649,,,,,,,,,,,5523789.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1902,15.126,7.245,,0.0,-29.703,-0.349,,,,,,,,,,,,,,,,,,55.147,9747.795,,,,,,,,,,,,,,,,,,,,,,,,,30001500000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.826,145.956,,,,,,,,,,,5657400.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1903,6.599,3.639,,0.0,-8.451,-0.07,,,,,,,,,,,,,,,,,,58.786,10112.538,,,,,,,,,,,,,,,,,,,,,,,,,30890282000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.756,130.04,,,,,,,,,,,5813200.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1904,3.711,2.182,,0.0,13.846,0.105,,,,,,,,,,,,,,,,,,60.968,10206.77,,,,,,,,,,,,,,,,,,,,,,,,,31336632000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.861,144.078,,,,,,,,,,,5973290.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1905,5.234,3.191,,0.0,14.865,0.128,,,,,,,,,,,,,,,,,,64.159,10453.159,,,,,,,,,,,,,,,,,,,,,,,,,35010548000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.989,161.06,,,,,,,,,,,6137788.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1906,12.384,7.946,,0.0,-10.588,-0.105,,,,,,,,,,,,,,,,,,72.105,11432.856,,,,,,,,,,,,,,,,,,,,,,,,,38508660000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.884,140.147,,,,,,,,,,,6306814.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1907,7.655,5.52,,0.0,38.158,0.337,,,,,,,,,,,,,,,,,,77.624,11978.174,,,,,,,,,,,,,,,,,,,,,,,,,40743492000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.221,188.435,,,,,,,,,,,6480495.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1908,3.566,2.768,,0.0,-33.333,-0.407,,,,,,,,,,,,,,,,,,80.392,12072.826,,,,,,,,,,,,,,,,,,,,,,,,,38793222000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.814,122.256,,,,,,,,,,,6658958.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1909,-3.534,-2.841,,0.0,-20.0,-0.163,,,,,,,,,,,,,,,,,,77.551,11351.562,,,,,,,,,,,,,,,,,,,,,,,,,42916041000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.651,95.331,,,,,,,,,,,6831767.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1910,22.937,17.788,,3.872,-25.0,-0.163,,,,,,,,,,,,,,,,,,95.339,13622.706,,,,,,,,,,,,,,,,,,,,,,,,,46585428000.0,,,,,,,,3.872,553.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.488,69.794,,,,,,,,,,,6998560.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1911,-12.288,-11.715,2.323,0.09,-7.143,-0.035,,,,,,,,,,,,,,,,,,83.624,11681.088,,,,,,,,,,,,,,,,,,,,,,,,,49758150000.0,,,,,,,,3.962,553.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.454,63.357,,,,,,,,,,,7158958.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1912,28.174,23.56,2.27,0.09,-17.949,-0.081,,,,,,,,,,,,,,,,,,107.184,14657.568,,,,,,,,,,,,,,,,,,,,,,,,,53039154000.0,,,,,,,,4.052,554.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372,50.893,,,,,,,,,,,7312570.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1913,3.433,3.68,2.22,0.09,-6.25,-0.023,,,,,,,,,,,,,,,,,,110.864,14863.171,,,,,,,,,,,,,,,,,,,,,,,,,55654976000.0,,,,,,,,4.142,555.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.349,46.776,,,,,,,,,,,7458989.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1914,-9.15,-10.144,2.172,0.09,-3.333,-0.012,,,,,,,,,,,,,,,,,,100.721,13238.176,,,,,,,,,,,,,,,,,,,,,,,,,51924688000.0,,,,,,,,4.232,556.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.337,44.329,,,,,,,,,,,7608339.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1915,-2.724,-2.744,2.126,0.09,0.0,0.0,,,,,,,,,,,,,,,,,,97.977,12624.801,,,,,,,,,,,,,,,,,,,,,,,,,55264677000.0,,,,,,,,4.322,556.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.337,43.459,,,,,,,,,,,7760678.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1916,9.165,8.98,2.081,0.09,-10.345,-0.035,,,,,,,,,,,,,,,,,,106.957,13511.327,,,,,,,,,,,,,,,,,,,,,,,,,60832884000.0,,,,,,,,4.412,557.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.302,38.198,,,,,,,,,,,7916065.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1917,-3.007,-3.216,2.039,0.09,11.538,0.035,,,,,,,,,,,,,,,,,,103.741,12847.859,,,,,,,,,,,,,,,,,,,,,,,,,63343881000.0,,,,,,,,4.502,557.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.337,41.769,,,,,,,,,,,8074563.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1918,20.447,21.212,1.998,0.09,41.379,0.14,,,,,,,,,,,,,,,,,,124.953,15165.263,,,,,,,,,,,,,,,,,,,,,,,,,59279546000.0,,,,,,,,4.592,557.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.477,57.872,,,,,,,,,,,8239420.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1919,-7.272,-9.087,1.959,0.09,-21.951,-0.105,,,,,,,,,,,,,,,,,,115.866,13788.613,,,,,,,,,,,,,,,,,,,,,,,,,54758488000.0,,,,,,,,4.682,557.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372,44.289,,,,,,,,,,,8403027.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1920,22.192,25.713,1.921,0.09,-18.75,-0.07,,,,,,,,,,,,,,,,,,141.579,16529.394,,,,,,,,,,,,,,,,,,,,,,,,,54142892000.0,,,,,,,,4.772,557.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.302,35.303,,,,,,,,,,,8565278.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1921,-11.165,-15.808,1.885,0.09,3.846,0.012,,,,,,,,,,,,,,,,,,125.771,14413.254,,,,,,,,,,,,,,,,,,,,,,,,,48308828000.0,,,,,,,,4.862,557.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314,35.985,,,,,,,,,,,8726061.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1922,1.317,1.657,1.85,0.09,-3.704,-0.012,,,,,,,,,,,,,,,,,,127.427,14341.442,,,,,,,,,,,,,,,,,,,,,,,,,55375314000.0,,,,,,,,4.952,557.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.302,34.032,,,,,,,,,,,8885262.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1923,10.965,13.973,10.308,0.51,-3.846,-0.012,,,,,,,,,,,,,,,,,,141.4,15636.829,,,,,,,,,,,,,,,,,,,,,,,,,58664528000.0,,,,,,,,5.462,604.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291,32.153,,,,,,,,,,,9042762.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1924,-17.573,-24.848,9.345,0.51,-8.0,-0.023,,,,,,,,,,,,,,,,,,116.552,12664.485,,,,,,,,,,,,,,,,,,,,,,,,,59548566000.0,,,,,,,,5.973,648.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.267,29.065,,,,,,,,,,,9203054.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1925,-2.95,-3.438,8.546,0.51,108.696,0.291,,,,,,,,,,,,,,,,,,113.114,12076.83,,,,,,,,,,,,,,,,,,,,,,,,,66059982000.0,,,,,,,,6.483,692.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558,59.602,,,,,,,,,,,9366188.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1926,21.701,24.546,7.873,0.51,-2.083,-0.012,,,,,,,,,,,,,,,,,,137.66,14441.587,,,,,,,,,,,,,,,,,,,,,,,,,69622784000.0,,,,,,,,6.993,733.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.547,57.343,,,,,,,,,,,9532213.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1927,5.832,8.028,7.299,0.51,29.787,0.163,,,,,,,,,,,,,,,,,,145.688,15017.576,,,,,,,,,,,,,,,,,,,,,,,,,76526030000.0,,,,,,,,7.504,773.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709,73.128,,,,,,,,,,,9701181.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1928,0.777,1.132,6.802,0.51,31.148,0.221,,,,,,,,,,,,,,,,,,146.82,14870.656,,,,,,,,,,,,,,,,,,,,,,,,,83322108000.0,,,,,,,,8.014,811.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,94.236,,,,,,,,,,,9873144.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1929,0.021,0.031,3.319,0.266,80.0,0.744,,,,,,,,,,,,,,,,,,146.851,14635.048,,,,,,,,,,,,,,,,,,,,,,,,,83202570000.0,,,,,,,,8.28,825.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.675,166.902,,,,,,,,,,,10034182.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1930,-14.713,-21.605,3.212,0.266,36.111,0.605,,,,,,,,,,,,,,,,,,125.245,12298.304,,,,,,,,,,,,,,,,,,,,,,,,,80432472000.0,,,,,,,,8.546,839.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.279,223.831,,,,,,,,,,,10183950.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1931,-25.453,-31.879,3.112,0.266,1.02,0.023,,,,,,,,,,,,,,,,,,93.367,9045.335,,,,,,,,,,,,,,,,,,,,,,,,,68012974000.0,,,,,,,,8.812,853.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.303,223.089,,,,,,,,,,,10322094.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1932,-2.92,-2.726,3.018,0.266,-32.323,-0.744,,,,,,,,,,,,,,,,,,90.64,8675.176,,,,,,,,,,,,,,,,,,,,,,,,,63166488000.0,,,,,,,,9.078,868.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.558,149.156,,,,,,,,,,,10448251.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1933,1.549,1.404,2.93,0.266,9.701,0.151,,,,,,,,,,,,,,,,,,92.044,8714.631,,,,,,,,,,,,,,,,,,,,,,,,,58656868000.0,,,,,,,,9.344,884.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,161.864,,,,,,,,,,,10562053.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1934,15.216,14.006,2.846,0.266,23.129,0.395,,,,,,,,,,,,,,,,,,106.05,9932.476,,,,,,,,,,,,,,,,,,,,,,,,,64889490000.0,,,,,,,,9.61,900.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.105,197.154,,,,,,,,,,,10677095.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1935,0.591,0.627,2.768,0.266,2.762,0.058,,,,,,,,,,,,,,,,,,106.677,9883.546,,,,,,,,,,,,,,,,,,,,,,,,,70134528000.0,,,,,,,,9.876,915.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.163,200.417,,,,,,,,,,,10793390.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1936,9.698,10.345,2.693,0.266,3.763,0.081,,,,,,,,,,,,,,,,,,117.022,10725.192,,,,,,,,,,,,,,,,,,,,,,,,,73911482000.0,,,,,,,,10.142,929.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.245,205.719,,,,,,,,,,,10910951.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1937,3.938,4.608,2.622,0.266,60.104,1.349,,,,,,,,,,,,,,,,,,121.63,11027.42,,,,,,,,,,,,,,,,,,,,,,,,,80861330000.0,,,,,,,,10.408,943.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.594,325.815,,,,,,,,,,,11029793.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1938,-9.462,-11.508,5.875,0.611,182.524,6.559,,,,,,,,,,,,,,,,,,110.122,9876.449,,,,,,,,,,,,,,,,,,,,,,,,,82981192000.0,,,,,,,,11.019,988.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.153,910.589,,,,,,,,,,,11149930.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1939,9.121,10.044,5.549,0.611,16.495,1.675,,,,,,,,,,,,,,,,,,120.165,10645.178,,,,,,,,,,,,,,,,,,,,,,,,,87932000000.0,,,,,,,,11.631,1030.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.828,1047.791,,,,,,,,,,,11288246.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1940,12.027,14.452,5.257,0.611,10.914,1.291,,,,,,,,,,,,,,,,,,134.617,11761.843,,,,,,,,,,,,,,,,,,,,,,,,,100014216000.0,,,,,,,,12.242,1069.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119,1146.209,,,,,,,,,,,11445248.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1941,4.358,5.867,4.995,0.611,17.908,2.349,,,,,,,,,,,,,,,,,,140.484,12088.371,,,,,,,,,,,,,,,,,,,,,,,,,113984610000.0,,,,,,,,12.854,1106.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.468,1330.979,,,,,,,,,,,11621456.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1942,3.295,4.629,4.757,0.611,2.256,0.349,,,,,,,,,,,,,,,,,,145.113,12279.627,,,,,,,,,,,,,,,,,,,,,,,,,134172490000.0,,,,,,,,13.465,1139.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.817,1338.435,,,,,,,,,,,11817397.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1943,-4.008,-5.817,4.541,0.611,-4.779,-0.756,,,,,,,,,,,,,,,,,,139.296,11575.613,,,,,,,,,,,,,,,,,,,,,,,,,140255355000.0,,,,,,,,14.077,1169.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.061,1251.566,,,,,,,,,,,12033612.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1944,-5.357,-7.462,4.344,0.611,0.695,0.105,,,,,,,,,,,,,,,,,,131.834,10758.668,,,,,,,,,,,,,,,,,,,,,,,,,145547552000.0,,,,,,,,14.688,1198.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.166,1237.62,,,,,,,,,,,12253783.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1945,-2.36,-3.111,4.163,0.611,-16.334,-2.477,,,,,,,,,,,,,,,,,,128.723,10316.014,,,,,,,,,,,,,,,,,,,,,,,,,141033480000.0,,,,,,,,15.3,1226.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.688,1016.858,,,,,,,,,,,12477983.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1946,6.847,8.813,3.997,0.611,-11.457,-1.454,,,,,,,,,,,,,,,,,,137.536,10824.28,,,,,,,,,,,,,,,,,,,,,,,,,139580432000.0,,,,,,,,15.911,1252.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.235,884.176,,,,,,,,,,,12706285.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1947,-9.714,-13.36,9.956,1.584,1.656,0.186,,,,,,,,,,,,,,,,,,124.176,9597.199,,,,,,,,,,,,,,,,,,,,,,,,,145755498000.0,,,,,,,,17.495,1352.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.421,882.671,,,,,,,,,,,12938764.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1948,15.415,19.141,10.262,1.795,62.627,7.152,,,,,,,,,,,,,,,,,,143.317,10877.559,,,,,,,,,,,,,,,,,,,,,,,,,148419980000.0,,,,,,,,19.291,1464.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.573,1409.672,,,,,,,,,,,13175496.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1949,4.325,6.198,4.136,0.798,76.268,14.165,,,,,,,,,,,,,,,,,,149.516,11124.681,,,,,,,,,,,,,,,,,,,,,,,,,151660940000.0,,,,,,,,20.088,1494.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.738,2435.899,,,,,,,,,,,13439995.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1950,1.082,1.617,12.208,2.452,38.757,12.688,,,,,,,,,,,,,,,,,,151.133,11004.77,,,,,,,,,,,,,,,,,,,,,,,,,162840746484.0,,,,,,,,22.541,1641.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.427,3307.762,,,,,,,,,,,13733398.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1951,-2.64,-3.991,17.126,3.86,63.953,29.052,,,,,,,,,,,,,,,,,,147.142,10451.605,,,,,,,,,,,,,,,,,,,,,,,,,172068414725.0,,,,,,,,26.401,1875.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.479,5290.255,,,,,,,,,,,14078449.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1952,-5.48,-8.063,11.6,3.063,28.607,21.306,,,,,,,,,,,,,,,,,,139.08,9627.916,,,,,,,,,,,,,,,,,,,,,,,,,184612801824.0,,,,,,,,29.464,2039.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.785,6630.789,,,,,,,,,,,14445453.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1953,-9.11,-12.67,13.899,4.095,32.115,30.761,,,,,,,,,,,,,,,,,,126.41,8521.112,,,,,,,,,,,,,,,,,,,,,,,,,193223630250.0,,,,,,,,33.559,2262.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.546,8530.296,,,,,,,,,,,14834905.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1954,-5.433,-6.868,19.545,6.559,18.767,23.748,,,,,,,,,,,,,,,,,,119.542,7841.148,,,,,,,,,,,,,,,,,,,,,,,,,191887998640.0,,,,,,,,40.118,2631.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.295,9858.348,,,,,,,,,,,15245416.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1955,0.078,0.093,24.861,9.974,34.721,52.184,,,,,,,,,,,,,,,,,,119.635,7632.801,,,,,,,,,,,,,,,,,,,,,,,,,209810253632.0,,,,,,,,50.092,3195.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.478,12918.305,,,,,,,,,,,15673764.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1956,0.771,0.922,12.204,6.113,32.86,66.535,,,,,,,,,,,,,,,,,,120.557,7481.153,,,,,,,,,,,,,,,,,,,,,,,,,226794194817.0,,,,,,,,56.205,3487.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.014,16693.651,,,,,,,,,,,16114734.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1957,-10.908,-13.15,30.063,16.897,5.741,15.445,,,,,,,,,,,,,,,,,,107.406,6485.401,,,,,,,,,,,,,,,,,,,,,,,,,233362302726.0,,,,,,,,73.102,4414.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.458,17176.128,,,,,,,,,,,16561264.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1958,-10.317,-11.082,53.547,39.144,-8.995,-25.586,,,,,,,,,,,,,,,,,,96.325,5664.561,,,,,,,,,,,,,,,,,,,,,,,,,237535640412.0,,,,,,,,112.247,6600.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.872,15223.456,,,,,,,,,,,17004836.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1959,-9.544,-9.193,23.542,26.425,11.654,30.168,,,,,,,,,,,,,,,,,,87.132,4997.187,,,,,,,,,,,,,,,,,,,,,,,,,247152358186.0,,,,,,,,138.671,7953.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.041,16577.038,,,,,,,,,,,17436204.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1960,2.412,2.101,25.309,35.096,2.64,7.629,,,,,,,,,,,,,,,,,,89.233,4999.786,,,,,,,,,,,,,,,,,,,,,,,,,254857905280.0,,,,,,,,173.767,9736.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.67,16622.58,,,,,,,,,,,17847404.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1961,-3.468,-3.095,25.383,44.108,16.516,48.997,,,,,,,,,,,,,,,,,,86.138,4724.063,,,,,,,,,,,,,,,,,,,,,,,,,262380476160.0,,,,,,,,217.875,11948.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.667,18957.323,,,,,,,,,,,18233964.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1962,-0.812,-0.7,44.377,96.687,10.575,36.553,,,,,,,,,,,,,,,,,,85.439,4594.257,,,,,,,,,,,,,,,,,,,,,,,,,280743749163.0,,,,,,,,314.562,16914.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.22,20552.959,,,,,,,,,,,18596848.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1963,0.024,0.02,18.032,56.722,5.447,20.818,,,,,,,,,,,,,,,,,,85.459,4511.312,,,,,,,,,,,,,,,,,,,,,,,,,294939639568.0,,,,,,,,371.284,19599.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.038,21276.089,,,,,,,,,,,18943236.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1964,7.452,6.368,17.856,66.297,6.585,26.54,,,,,,,,,,,,,,,,,,91.827,4761.761,,,,,,,,,,,,,,,,,,,,,,,,,314154762714.0,,,,,,,,437.581,22691.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.578,22276.114,,,,,,,,,,,19284228.0,,,,,,,,,,,,,,,,,,,,,,
CAN,Canada,1965,2.709,2.487,9.53,41.702,18.781,80.679,,,,,,,,,,,,,13.158,,179.986,,9169.874,94.314,4805.09,,,,,,118.088,0.128,,,0.0,118.088,0.0,0.0,,,4.082,69689.617,,75.993,,1039.489,52959.567,,,335067010176.0,,,15.841,,216.684,,11039.571,479.283,24418.368,,,23.981,,328.022,6016.312,16711.991,,118.216,6022.833,,24.007,,328.378,16730.105,,,,,0.026,,0.356,6.521,18.115,,,46.994,,642.818,,32750.122,510.257,25996.404,,0.0,,0.0,,0.0,,,0.0,,19627972.0,1367.866,6016.312,,,23.981,,328.022,16711.991,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0
